Company Name,Domain,Website URL,Category,Domain Rating,Organic Traffic,Organic Keywords,Discovery Method,Has YouTube Channel,YouTube Channel URL,YouTube Subscribers,Has Website Videos,Total Videos Found,Video 1 URL,Video 1 Type,Video 1 Title,Video 2 URL,Video 2 Type,Video 2 Title,Video 3 URL,Video 3 Type,Video 3 Title,Video 4 URL,Video 4 Type,Video 4 Title,Video 5 URL,Video 5 Type,Video 5 Title,Video 6 URL,Video 6 Type,Video 6 Title,Video 7 URL,Video 7 Type,Video 7 Title,Video 8 URL,Video 8 Type,Video 8 Title,Video 9 URL,Video 9 Type,Video 9 Title,Video 10 URL,Video 10 Type,Video 10 Title
Animoto,animoto.com,https://www.animoto.com,,84.0,233620,28812,Website Video Scrape,No,,,Yes,4,https://animoto.com/video-templates/product-demo,unknown,Product Demo - Animoto,https://animoto.com/blog/video-tips/product-demo-video-guide,unknown,Your Guide to High-Converting Product Demo Videos - Animoto,https://www.youtube.com/watch?v=LqMOvwcUIwY,youtube_embed,Animoto Demonstration with Susan Roderick - YouTube,https://animoto.com/video-templates/software-feature-demo,unknown,Software Feature Demo - Animoto,,,,,,,,,,,,,,,,,,
Brightcove,brightcove.com,https://www.brightcove.com,,84.0,11972,2147,Website Video Scrape,No,,,Yes,2,https://studio.support.brightcove.com/get-started/training/video-cloud-studio-training-videos.html?videoId=4231656312001,unknown,Video Cloud Studio Training Videos,https://www.brightcove.com/resource-center/video-accelerates-employee-onboarding,unknown,Video accelerates employee onboarding - Brightcove,,,,,,,,,,,,,,,,,,,,,,,,
Brown Paper Tickets,brownpapertickets.com,https://www.brownpapertickets.com,,84.0,2234,755,Website Video Scrape,No,,,Yes,1,https://m.youtube.com/c/GuestmanagerApp/videos,youtube_embed,Guest Manager - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bugsnag,smartbear.com,https://smartbear.com/resources/webinars/bugsnag-enterprise-features-demo-webinar/,,84.0,47657,5750,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=DYzilLac87M,youtube_embed,Bugsnag Demo: Stability Management - YouTube,https://www.youtube.com/@bugsnag9238,youtube_embed,Bugsnag - YouTube,https://www.youtube.com/watch?v=Oh-kZrgJcFI,youtube_embed,Bugsnag Demo: Search and Segmentation - YouTube,https://www.youtube.com/watch?v=vaZEh-xjxK0,youtube_embed,Bugsnag Demo: Stability Center and Releases - YouTube,,,,,,,,,,,,,,,,,,
Capacity,fortra.com,https://www.fortra.com/products/it-performance-optimization-software/demo-watch,,84.0,64229,10687,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=JSMKpVhQHGQ,youtube_embed,Workforce Capacity Management Demo - YouTube,https://www.youtube.com/watch?v=TNgZBIaCPPs,youtube_embed,OnePlan Resources Capacity Demo - YouTube,https://www.youtube.com/watch?v=JQiItL4HC7c,youtube_embed,End-to-End Capacity Planning Demo Video 2nd march ... - YouTube,https://www.fortra.com/products/it-performance-optimization-software/demo-watch,unknown,Get Started with Vityl Capacity Management | Watch a Demo - Fortra,https://www.youtube.com/watch?v=afxaq3bd0UQ,youtube_embed,Capacity Education Explainer - YouTube,,,,,,,,,,,,,,,
CareerBuilder,careerbuilder.com,https://www.careerbuilder.com,,84.0,121485,22423,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=MmBIA-355Q8,youtube_embed,CareerBuilder Employment Screening Demo - YouTube,https://www.youtube.com/watch?v=veE2wMr4nwU,youtube_embed,How to Apply for Jobs on CareerBuilder + AI Resume Builder,,,,,,,,,,,,,,,,,,,,,,,,
CircleCI,circleci.com,https://www.circleci.com,,84.0,97432,7541,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=J1l-icYGyd0,youtube_embed,CircleCI Demo - YouTube,https://circleci.com/product/demo/,unknown,CircleCI Demo,https://www.youtube.com/watch?v=C3PsZMbDUj4,youtube_embed,CircleCI for Beginners 4 | Workflows DEMO with Examples - YouTube,https://www.youtube.com/watch?v=0DVNCKa6vn0,youtube_embed,CircleCI Demo Series - Prerequisites and resource classes - YouTube,,,,,,,,,,,,,,,,,,
Contentful,contentful.com,https://www.contentful.com,,84.0,162663,7292,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=uLd5pJi3OYM,youtube_embed,Contentful Platform: Overview + Demo - YouTube,https://www.youtube.com/watch?v=KHx0Tdvx8QE,youtube_embed,Demonstrating the Contentful CMS - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
Crowdin,crowdin.com,https://www.crowdin.com,,84.0,27172,2827,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=cNRdax9vcBk,youtube_embed,Crowdin Tutorial for Newbies | Localization Management ... - YouTube,https://www.youtube.com/@crowdin-localization,youtube_embed,Crowdin - YouTube,https://crowdin.com/demo,unknown,Get a Free Demo. Cloud-based translation software Crowdin,https://www.youtube.com/watch?v=0e27a553UDE,youtube_embed,Crowdin: localization software for multilingual products - YouTube,,,,,,,,,,,,,,,,,,
DataCamp,datacamp.com,https://www.datacamp.com,,84.0,2309686,169977,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=il7BE1y2bxM,youtube_embed,DataCamp for Business Demo - YouTube,https://www.youtube.com/watch?v=oO2RFvpHjDg,youtube_embed,DataCamp 101: Getting Started with DataCamp - YouTube,https://www.youtube.com/watch?v=msMMRUDNuaI,youtube_embed,DataLab Product Demo - YouTube,,,,,,,,,,,,,,,,,,,,,
Descript,descript.com,https://www.descript.com,,84.0,279831,31183,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=Bl9wqNe5J8U,youtube_embed,Introducing Descript: The Ultimate Video Tool That's Changing ...,https://www.youtube.com/watch?v=RgwJNOXGARI&vl=en,youtube_embed,Complete Descript Tutorial 2026: Zero to Expert - YouTube,https://www.descript.com/video-generator/demo-video,unknown,Free demo video maker - Descript,https://www.youtube.com/watch?v=qHtqRWUKPfc,youtube_embed,Descript For Beginners 2025 | Everything You NEED To KNOW!,,,,,,,,,,,,,,,,,,
Docusaurus,docusaurus.io,https://docusaurus.io/,,84.0,44268,1234,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=2R53Y7eP45k,youtube_embed,Build a Markdown Documentation Site with Docusaurus (Step-by ...,https://www.youtube.com/watch?v=lfG6luCbcVU,youtube_embed,Docusaurus Tutorial: Build & Deploy Site in 20 MINUTES - YouTube,https://www.youtube.com/watch?v=Vy3_7gpCImo,youtube_embed,"Introduction to Docusaurus, a website builder for ... - YouTube",https://www.youtube.com/watch?v=QcGJsf6mgZE,youtube_embed,F8 2019: Using Docusaurus to Create Open Source Websites,,,,,,,,,,,,,,,,,,
Double the Donation,doublethedonation.com,https://www.doublethedonation.com,,84.0,94688,11975,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=u7GTA0Ohtz0,youtube_embed,10-Minute Double The Donation Matching Overview - YouTube,https://www.youtube.com/watch?v=MIl6aK5N-pk,youtube_embed,Double the Donation Matching Overview + Demo - YouTube,https://www.youtube.com/c/Doublethedonation,youtube_embed,Double the Donation - YouTube,https://www.youtube.com/watch?v=yqPisv3_UEE,youtube_embed,How to Set Up the Bloomerang Fundraising + Double the Donation ...,https://www.youtube.com/watch?v=gc-S7Iz5EKE,youtube_embed,Double The Donation Matching - Quick Overview - YouTube,,,,,,,,,,,,,,,
Emplifi,emplifi.io,https://emplifi.io/,,84.0,32974,6191,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=rf_MBAnazaY,youtube_embed,Emplifi Tutorial | Social Media Management Platform Demo - YouTube,https://www.youtube.com/watch?v=uRtG-0zkawo,youtube_embed,"Emplifi Review - Top Features, Pros & Cons, and Alternatives",https://www.facebook.com/Emplifi/videos/looking-for-a-unified-social-media-management-solutionfrom-social-marketing-to-c/1272411098221401/,unknown,Looking for a unified social media management solution ... - Facebook,https://www.youtube.com/watch?v=sEkEv0zL1Do,youtube_embed,Emplifi - Take customer care on social to the next level - YouTube,,,,,,,,,,,,,,,,,,
FullStory,fullstory.com,https://www.fullstory.com,,84.0,105116,6866,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=Q18TO1lZVz8,youtube_embed,Behavioral data made simple by Fullstory - YouTube,https://www.youtube.com/watch?v=Ufzq9g50Gyw,youtube_embed,Introducing Anywhere: Activation from Fullstory - YouTube,https://www.youtube.com/watch?v=QvWCGdIXvfI,youtube_embed,Behavioral Data Analytics Software Demo - YouTube,,,,,,,,,,,,,,,,,,,,,
Groove,groove.cs.utwente.nl,https://groove.cs.utwente.nl/tutorials.html,,84.0,29,3,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=KxkG14Oobc4,youtube_embed,Create Course FAST Using Groove [FULL FREE ... - YouTube,https://www.youtube.com/watch?v=G68Hr5A3T3w,youtube_embed,How to Sell Digital Products Online with Groove.cm - YouTube,https://www.youtube.com/watch?v=qJGVr2JuHeI,youtube_embed,Demo of the World's Most Complete All-in-One Software Groove AI ...,,,,,,,,,,,,,,,,,,,,,
HackerRank,hackerrank.com,https://www.hackerrank.com,,84.0,843189,12387,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=ShVAxm7ai48,youtube_embed,HackerRank Demo class - YouTube,https://www.youtube.com/watch?v=KoSRwIfcdwc,youtube_embed,QuickStart Guide to HackerRank - YouTube,https://www.youtube.com/channel/UCOf7UPMHBjAavgD0Qw5q5ww,youtube_embed,HackerRank - YouTube,https://www.youtube.com/watch?v=zChlqErI8M0,youtube_embed,HackerRank is about to change tech interviewing... - YouTube,,,,,,,,,,,,,,,,,,
Hightail,hightail.com,https://www.hightail.com,,84.0,20317,1356,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=6zYm7DJi-1Y,youtube_embed,Hightail 101: How to create and share a collaboration Space,https://www.youtube.com/watch?v=m6VfIoMqQNo,youtube_embed,How to review assets with OpenText Hightail - YouTube,https://www.youtube.com/watch?v=RYedEaZJ9rI,youtube_embed,Master your creative and marketing workflows with Hightail - YouTube,https://vimeo.com/156307943,vimeo,Spaces feature demo on Vimeo,,,,,,,,,,,,,,,,,,
Imperva,imperva.com,https://www.imperva.com,,84.0,372694,21777,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=xoDP5_eIJ4A,youtube_embed,Imperva: Protecting data and all paths to it - YouTube,https://www.youtube.com/watch?v=1L3qAchTlhA,youtube_embed,Imperva WAF Dashboards Demo - YouTube,https://www.youtube.com/@imperva,youtube_embed,"Imperva, a Thales Company - YouTube",https://www.youtube.com/watch?v=mGOX3iszARY,youtube_embed,Imperva Cloud WAF Demo - YouTube,,,,,,,,,,,,,,,,,,
Ivanti,ivanti.com,https://www.ivanti.com,,84.0,128282,12531,Website Video Scrape,No,,,Yes,4,https://www.ivanti.com/resources/demo-videos,unknown,Watch a Product Demo - Ivanti,https://www.youtube.com/playlist?list=PLBLnxnbcV_7dfpwVavPi1Mvw2fzIysjGI,youtube_embed,Ivanti Demo Videos - YouTube,https://www.youtube.com/watch?v=ZaAEi3cm_D8,youtube_embed,Ivanti Neurons for Discovery Demo - YouTube,https://www.ivanti.com/de/resources/demo-videos,unknown,Demo-Videos - Ivanti,,,,,,,,,,,,,,,,,,
Jobvite,jobvite.com,https://www.jobvite.com,,84.0,61979,5002,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=T6V37dSwTkI,youtube_embed,The Jobvite Recruitment Platform - YouTube,https://www.youtube.com/jobvite,youtube_embed,Jobvite - YouTube,https://www.youtube.com/watch?v=WSVp3Ob9BO0,youtube_embed,"Jobvite Review 2021: Top Features, Pros And Cons, And ... - YouTube",,,,,,,,,,,,,,,,,,,,,
17hats,17hats.com,https://www.17hats.com,,83.0,8456,377,YouTube API,Yes,https://www.youtube.com/@17hatshq,3590,No,5,https://www.youtube.com/watch?v=zLa2XORpqmQ,youtube_channel,17hats SMS Texting: How To Opt-In Your Contacts,https://www.youtube.com/watch?v=2aUjqlykIbI,youtube_channel,17hats Team at Imaging USA 2026,https://www.youtube.com/watch?v=VWkMPeaMxUo,youtube_channel,"SMS Texting Review From 17hats Member, Nicole Larson #17hats",https://www.youtube.com/watch?v=aHTqIChHUW8,youtube_channel,New Feature: SMS Texting in 17hats,https://www.youtube.com/watch?v=7e9JU60ZLfU,youtube_channel,📸 Behind the Scenes at BiLD Expo NYC with 17hats!  #bhphoto #17hats,,,,,,,,,,,,,,,
Apollo.io,apollo.io,https://www.apollo.io/on-demand-demo,,83.0,386127,5889,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=Bnr5Xqzr-Ec,youtube_embed,How to Use Apollo.io in Less Than 2 Minutes - YouTube,https://www.youtube.com/watch?v=n_lRMtWDU40,youtube_embed,How To Use Apollo.io 2025 - Full Tutorial - YouTube,https://www.youtube.com/c/apolloio,youtube_embed,Apollo - YouTube,https://www.youtube.com/watch?v=-CClhsj7oeg,youtube_embed,How To Use Apollo.io For Beginners (2025) - YouTube,,,,,,,,,,,,,,,,,,
Avalara,avalara.com,https://www.avalara.com,,83.0,367064,66205,Website Video Scrape,No,,,Yes,7,https://www.youtube.com/watch?v=RRnAKNi_DBU,youtube_embed,Avalara AvaTax Demo - YouTube,https://www.avalara.com/us/en/learn/videos/product-demos.html,unknown,Product Demo Videos | Avalara,https://www.avalara.com/us/en/learn/videos/general/avatax-for-sap-s-4hana-demo.html,unknown,AvaTax for SAP S/4HANA Demo - Avalara,https://www.youtube.com/watch?v=k0fra7D6h80,youtube_embed,Avalara Tax Research Demo - YouTube,https://www.avalara.com/us/en/learn/videos/general/avatax-for-microsoft-dynamics-365-business-central-demo.html,unknown,AvaTax for Microsoft Dynamics 365 Business Central Demo - Avalara,https://www.youtube.com/c/avalarauniversity,youtube_embed,Avalara University - YouTube,https://www.facebook.com/goodsoupcreative/videos/avalara-certexpress-video/2030332830572372/,unknown,Just wrapped another great marketing video! Services ... - Facebook,,,,,,,,,
Benchmark Email,benchmarkemail.com,https://www.benchmarkemail.com,,83.0,43470,6206,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=2Y0Emm4jEDY,youtube_embed,Benchmark Email Marketing Tutorial for Beginners - YouTube,https://www.benchmarkemail.com/video-tutorials/,unknown,Email Marketing Video Library -,https://playable.video/blog/video-in-email-that-actually-works-a-complete-webinar-summary,unknown,Video In Email That Actually Works: A Complete Webinar Summary,,,,,,,,,,,,,,,,,,,,,
BetterUp,betterup.com,https://www.betterup.com,,83.0,843753,96978,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=WfyXmpTzFF8,youtube_embed,"BetterUp Review, Demo & Tutorial (2026) - YouTube",https://www.betterup.com/demo-request,unknown,See BetterUp's Coaching Platform in Action,https://www.youtube.com/watch?v=jaEu5HyCz6E,youtube_embed,BETTERUP REVIEW(BEST COACHING PLATFORM) - YouTube,https://spectacle.is/video/elevate-emerging-leaders-with-betterup-coaching,unknown,The Best Video Marketing Inspiration - Spectacle,,,,,,,,,,,,,,,,,,
Bizzabo,bizzabo.com,https://www.bizzabo.com,,83.0,34212,4770,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/@BizzaboOS,youtube_embed,Bizzabo - YouTube,https://www.youtube.com/watch?v=aczCbJbBpRE,youtube_embed,Bizzabo: Event management software for every type of ... - YouTube,https://www.youtube.com/watch?v=llUzZj82TgA,youtube_embed,"BIZZABO EVENT EXPERIENCE OS REVIEW,BIZZABO ... - YouTube",https://www.dimmo.ai/videos/bizzabo-event-marketing-software,unknown,Bizzabo demo video: Bizzabo - Event Marketing Software | Dimmo,,,,,,,,,,,,,,,,,,
BrightEdge,brightedge.com,https://www.brightedge.com,,83.0,104828,9429,Website Video Scrape,No,,,Yes,3,https://www.brightedge.com/resources/videos,unknown,SEO Learning and Customer Video Library,https://www.youtube.com/watch?v=IZQJ0gBMZAE,youtube_embed,BrightEdge is Easy To Use - YouTube,https://www.youtube.com/@Brightedge,youtube_embed,BrightEdge - YouTube,,,,,,,,,,,,,,,,,,,,,
Coda,community.coda.io,https://community.coda.io/t/video-demo-on-setting-up-a-team-dashboard/13924,,83.0,61205,1072,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=jsOWFT92-xE,youtube_embed,Coda.io Tutorial & Full Demo: How to Build the Ultimate Operations ...,https://www.youtube.com/watch?v=KzSt2bR7LVc,youtube_embed,Coda Tutorial For Beginners - How To Use Coda - YouTube,https://community.coda.io/t/video-demo-on-setting-up-a-team-dashboard/13924,unknown,Video Demo on setting up a Team Dashboard - Coda Community,https://www.youtube.com/watch?v=y9ca42_yRIk,youtube_embed,What is Coda?: An Overview of Coda - YouTube,https://www.youtube.com/watch?v=D0G40NzzlS8,youtube_embed,Coda Basics | Beginner Tutorial & Overview - YouTube,,,,,,,,,,,,,,,
Conductor,conductor.com,https://www.conductor.com,,83.0,161528,12714,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=HTNwCmdU4Rw,youtube_embed,Conductor Product Demo: The Next Gen of Organic Marketing,https://www.youtube.com/playlist?list=PLT50KagYB8qVrKABFnlsnnEAtmgWzEJoo,youtube_embed,Conductor Product Demos - YouTube,https://www.youtube.com/watch?v=tSoHkOzI4To,youtube_embed,"How to Orchestrate Coding Agents with Conductor, with Charlie Holtz",https://www.youtube.com/watch?v=GvJldvNedSw,youtube_embed,[ RDS Conductor Demo ] Realize device resource sharing in a multi ...,https://www.facebook.com/itconductor/videos/-see-it-conductor-summon-in-action-our-new-summon-demo-video-trailer-is-live-sho/1589145632049766/,unknown,See IT-Conductor SUMMon in action! Our new SUMMon demo ...,,,,,,,,,,,,,,,
Dashlane,dashlane.com,https://www.dashlane.com,,83.0,324201,14144,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=KCvpwHSCX4o,youtube_embed,How To Use Dashlane | Simple Tutorial (2025) - YouTube,https://www.youtube.com/watch?v=IbBREVK1B4U,youtube_embed,Dashlane Review: Is it Really the Best Password Manager? - YouTube,https://www.youtube.com/watch?v=eZjfRQTGYyI,youtube_embed,Dashlane Demos - Nudges - YouTube,https://www.youtube.com/watch?v=RedQos07sBI,youtube_embed,Dashlane Demos - Credential Risk Detection - YouTube,https://www.youtube.com/watch?v=vJUncU-roXY,youtube_embed,"Dashlane Password Manager - Simple, Affordable and Reliable",,,,,,,,,,,,,,,
Databox,databox.com,https://www.databox.com,,83.0,93431,12256,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=VgTaU9QZ5vQ,youtube_embed,Databox - Analytics Platform for Growing Businesses - YouTube,https://www.youtube.com/@databoxHQ,youtube_embed,Databox: Modern BI Software - YouTube,https://www.youtube.com/watch?v=ni4tnqREH_M,youtube_embed,Visualize Your Spreadsheet Data with Databox! - YouTube,https://www.youtube.com/watch?v=Ia3oHoPvveg,youtube_embed,Customize How Your Data Is Presented | Databox 101 | Chapter 2.4,,,,,,,,,,,,,,,,,,
DialogTech,genesys.com,https://www.genesys.com/blog/post/put-self-service-in-charge-of-your-customer-calls,,83.0,131080,8968,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=AQlOXDznb-4,youtube_embed,ReportGarden - Marketing Reporting Software for Agencies & Brands,https://www.youtube.com/watch?v=OU0H-Q9Wy0U,youtube_embed,Genesys Cloud – Demo - YouTube,https://beyond.genesys.com/explore/video/genesys-cloud-cx-overview,unknown,Video Detail - Genesys | Education,,,,,,,,,,,,,,,,,,,,,
Drip,drip.com,https://www.drip.com,,83.0,44683,4124,Website Video Scrape,No,,,Yes,5,https://www.drip.com/demo-video,unknown,Drip Demo Video,https://www.youtube.com/shorts/noK8nbAP4jI,youtube_embed,Live Demo: Setting Up A Drip Campaign - YouTube,https://www.youtube.com/watch?v=jZ9nQyPkQ7g,youtube_embed,How to Do Drip Email Marketing in HubSpot (Easy Step ... - YouTube,https://www.youtube.com/watch?v=AzJruiWf2_U,youtube_embed,Drip Campaign Automation in Shape Software CRM - YouTube,https://www.youtube.com/watch?v=KI6Hpa-Igu0,youtube_embed,How to Build Text & Email Drip Campaigns to Automate Sales,,,,,,,,,,,,,,,
Dynatrace,dynatrace.com,https://www.dynatrace.com,,83.0,292822,10206,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=XsQefT2wl-U,youtube_embed,Dynatrace 10 Minute Demo - YouTube,https://video.dynatrace.com/watch/hw19EyzKgcq8T5M9BArRCK,unknown,Demo Dynatrace: Monitorización de microservicios y contenedores,https://video.dynatrace.com/watch/PNcNd554LFmDeewJiNSvez?chapter=1,unknown,Biz Impact Demo Video,https://www.youtube.com/playlist?list=PLqt2rd0eew1ZxwQs21ooen5Rf_qltNOW-,youtube_embed,Dynatrace Overviews - YouTube,,,,,,,,,,,,,,,,,,
FACTS,factsmgt.com,https://factsmgt.com/facts-overview-video/,,83.0,266131,5266,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=7S9hPJtqPpo,youtube_embed,FACTS LMS Demo - Enterprise Learning Software - YouTube,https://vimeo.com/514332688,vimeo,"FACTS Family App, Demonstration - Vimeo",https://www.youtube.com/watch?v=9poN9MAf5eU,youtube_embed,Infor FACTS v9.1 Demo - YouTube,,,,,,,,,,,,,,,,,,,,,
FIS,fisglobal.com,https://www.fisglobal.com/products/digital-one,,83.0,125459,9428,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=WOH0EJfYKLg,youtube_embed,Seeing is Believing: FIS Global Payment Hub Demonstration,https://www.youtube.com/watch?v=4C589NAwkEk,youtube_embed,2020 FIS Fintech Accelerator Demo Day - YouTube,https://www.youtube.com/watch?v=55Wy7uiO1Q8,youtube_embed,FIS Banking on Demand 2-Minute Explainer Video - YouTube,https://www.youtube.com/watch?v=s3A1GnE7h8M,youtube_embed,FIS: Simplifying complexity: managing commercial loan origination,,,,,,,,,,,,,,,,,,
